id,value
11520,-999.0
11521,-999.0
11522,-999.0
11523,-999.0
11524,-999.0
11525,-999.0
11526,-999.0
11527,-999.0
11528,-999.0
11529,-999.0
11530,-999.0
11531,-999.0
11532,-999.0
11533,-999.0
11534,-999.0
11535,-999.0
11536,-999.0
11537,-999.0
11538,-999.0
11539,-999.0
11540,-999.0
11541,-999.0
11542,-999.0
11543,-999.0
11544,-999.0
11545,-999.0
11546,-999.0
11547,-999.0
11548,-999.0
11549,-999.0
11550,-999.0
11551,-999.0
11552,-999.0
11553,-999.0
11554,-999.0
11555,-999.0
11556,-999.0
11557,-999.0
11558,-999.0
11559,-999.0
11560,-999.0
11561,-999.0
11562,-999.0
11563,-999.0
11564,-999.0
11565,-999.0
11566,-999.0
11567,-999.0
11568,-999.0
11569,-999.0
11570,-999.0
11571,-999.0
11572,-999.0
11573,-999.0
11574,-999.0
11575,-999.0
11576,-999.0
11577,-999.0
11578,-999.0
11579,-999.0
11580,-999.0
11581,-999.0
11582,-999.0
11583,-999.0
11584,-999.0
11585,-999.0
11586,-999.0
11587,-999.0
11588,-999.0
11589,-999.0
11590,-999.0
11591,-999.0
11592,-999.0
11593,-999.0
11594,-999.0
11595,-999.0
11596,-999.0
11597,-999.0
11598,-999.0
11599,-999.0
11600,-999.0
11601,-999.0
11602,-999.0
11603,-999.0
11604,-999.0
11605,-999.0
11606,-999.0
11607,-999.0
11608,-999.0
11609,-999.0
11610,-999.0
11611,-999.0
11612,-999.0
11613,-999.0
11614,-999.0
11615,-999.0
11616,-999.0
11617,-999.0
11618,-999.0
11619,-999.0
11620,-999.0
11621,-999.0
11622,-999.0
11623,-999.0
11624,-999.0
11625,-999.0
11626,-999.0
11627,-999.0
11628,-999.0
11629,-999.0
11630,-999.0
11631,-999.0
11632,-999.0
11633,-999.0
11634,-999.0
11635,-999.0
11636,-999.0
11637,-999.0
11638,-999.0
11639,-999.0
11640,-999.0
11641,-999.0
11642,-999.0
11643,-999.0
11644,-999.0
11645,-999.0
11646,-999.0
11647,-999.0
11648,-999.0
11649,-999.0
11650,-999.0
11651,-999.0
11652,-999.0
11653,-999.0
11654,-999.0
11655,-999.0
11656,-999.0
11657,-999.0
11658,-999.0
11659,-999.0
11660,-999.0
11661,-999.0
11662,-999.0
11663,-999.0
11664,-999.0
11665,-999.0
11666,-999.0
11667,-999.0
11668,-999.0
11669,-999.0
11670,-999.0
11671,-999.0
11672,-999.0
11673,-999.0
11674,-999.0
11675,-999.0
11676,-999.0
11677,-999.0
11678,-999.0
11679,-999.0
11680,-999.0
11681,-999.0
11682,-999.0
11683,-999.0
11684,-999.0
11685,-999.0
11686,-999.0
11687,-999.0
11688,-999.0
11689,-999.0
11690,-999.0
11691,-999.0
11692,-999.0
11693,-999.0
11694,-999.0
11695,-999.0
11696,-999.0
11697,-999.0
11698,-999.0
11699,-999.0
11700,-999.0
11701,-999.0
11702,-999.0
11703,-999.0
11704,-999.0
11705,-999.0
11706,-999.0
11707,-999.0
11708,-999.0
11709,-999.0
11710,-999.0
11711,-999.0
11712,-999.0
11713,-999.0
11714,-999.0
11715,-999.0
11716,-999.0
11717,-999.0
11718,-999.0
11719,-999.0
11720,-999.0
11721,-999.0
11722,-999.0
11723,-999.0
11724,-999.0
11725,-999.0
11726,-999.0
11727,-999.0
11728,-999.0
11729,-999.0
11730,-999.0
11731,-999.0
11732,-999.0
11733,-999.0
11734,-999.0
11735,-999.0
11736,-999.0
11737,-999.0
11738,-999.0
11739,-999.0
11740,-999.0
11741,-999.0
11742,-999.0
11743,-999.0
11744,-999.0
11745,-999.0
11746,-999.0
11747,-999.0
11748,-999.0
11749,-999.0
11750,-999.0
11751,-999.0
11752,-999.0
11753,-999.0
11754,-999.0
11755,-999.0
11756,-999.0
11757,-999.0
11758,-999.0
11759,-999.0
11760,-999.0
11761,-999.0
11762,-999.0
11763,-999.0
11764,-999.0
11765,-999.0
11766,-999.0
11767,-999.0
11768,-999.0
11769,-999.0
11770,-999.0
11771,-999.0
11772,-999.0
11773,-999.0
11774,-999.0
11775,-999.0
11776,-999.0
11777,-999.0
11778,-999.0
11779,-999.0
11780,7.0
11781,15.0
11782,5.0
11783,5.0
11784,3.0
11785,7.0
11786,-999.0
11787,56.0
11788,40.0
11789,33.0
11790,8.0
11791,16.0
11792,4.0
11793,4.0
11794,2.0
11795,3.0
11796,4.0
11797,6.0
11798,4.0
11799,5.0
11800,5.0
11801,5.0
11802,9.0
11803,7.0
11804,5.0
11805,5.0
11806,6.0
11807,7.0
11808,8.0
11809,17.0
11810,63.0
11811,155.0
11812,70.0
11813,37.0
11814,43.0
11815,6.0
11816,5.0
11817,6.0
11818,6.0
11819,7.0
11820,7.0
11821,7.0
11822,9.0
11823,11.0
11824,8.0
11825,10.0
11826,8.0
11827,7.0
11828,5.0
11829,6.0
11830,13.0
11831,10.0
11832,10.0
11833,18.0
11834,20.0
11835,15.0
11836,27.0
11837,89.0
11838,72.0
11839,13.0
11840,16.0
11841,31.0
11842,47.0
11843,43.0
11844,38.0
11845,58.0
11846,17.0
11847,6.0
11848,6.0
11849,5.0
11850,7.0
11851,5.0
11852,4.0
11853,5.0
11854,6.0
11855,8.0
11856,7.0
11857,17.0
11858,24.0
11859,20.0
11860,19.0
11861,27.0
11862,32.0
11863,31.0
11864,27.0
11865,14.0
11866,12.0
11867,18.0
11868,24.0
11869,60.0
11870,19.0
11871,14.0
11872,985.0
11873,5.0
11874,8.0
11875,7.0
11876,5.0
11877,4.0
11878,4.0
11879,3.0
11880,6.0
11881,19.0
11882,28.0
11883,41.0
11884,121.0
11885,66.0
11886,39.0
11887,20.0
11888,24.0
11889,21.0
11890,11.0
11891,33.0
11892,46.0
11893,75.0
11894,44.0
11895,21.0
11896,14.0
11897,16.0
11898,2.0
11899,3.0
11900,6.0
11901,6.0
11902,6.0
11903,9.0
11904,8.0
11905,12.0
11906,22.0
11907,-999.0
11908,56.0
11909,35.0
11910,26.0
11911,24.0
11912,17.0
11913,17.0
11914,7.0
11915,15.0
11916,24.0
11917,46.0
11918,49.0
11919,18.0
11920,17.0
11921,11.0
11922,18.0
11923,12.0
11924,11.0
11925,65.0
11926,14.0
11927,13.0
11928,15.0
11929,15.0
11930,21.0
11931,153.0
11932,96.0
11933,63.0
11934,32.0
11935,23.0
11936,17.0
11937,19.0
11938,15.0
11939,13.0
11940,22.0
11941,57.0
11942,70.0
11943,33.0
11944,30.0
11945,19.0
11946,13.0
11947,12.0
11948,14.0
11949,8.0
11950,6.0
11951,5.0
11952,6.0
11953,21.0
11954,64.0
11955,66.0
11956,49.0
11957,49.0
11958,29.0
11959,28.0
11960,32.0
11961,30.0
11962,39.0
11963,33.0
11964,46.0
11965,44.0
11966,33.0
11967,39.0
11968,35.0
11969,33.0
11970,34.0
11971,33.0
11972,36.0
11973,36.0
11974,35.0
11975,37.0
11976,33.0
11977,38.0
11978,59.0
11979,87.0
11980,76.0
11981,59.0
11982,50.0
11983,47.0
11984,44.0
11985,41.0
11986,46.0
11987,45.0
11988,46.0
11989,47.0
11990,47.0
11991,38.0
11992,95.0
11993,50.0
11994,43.0
11995,25.0
11996,20.0
11997,21.0
11998,19.0
11999,19.0
12000,17.0
12001,34.0
12002,90.0
12003,99.0
12004,55.0
12005,49.0
12006,42.0
12007,37.0
12008,27.0
12009,34.0
12010,20.0
12011,27.0
12012,44.0
12013,74.0
12014,70.0
12015,47.0
12016,38.0
12017,33.0
12018,19.0
12019,21.0
12020,19.0
12021,20.0
12022,16.0
12023,11.0
12024,15.0
12025,23.0
12026,24.0
12027,11.0
12028,23.0
12029,16.0
12030,24.0
12031,21.0
12032,14.0
12033,11.0
12034,14.0
12035,17.0
12036,13.0
12037,18.0
12038,26.0
12039,36.0
12040,29.0
12041,20.0
12042,21.0
12043,24.0
12044,17.0
12045,13.0
12046,44.0
12047,9.0
12048,10.0
12049,12.0
12050,17.0
12051,15.0
12052,13.0
12053,7.0
12054,4.0
12055,1.0
12056,-2.0
12057,0.0
12058,-2.0
12059,-1.0
12060,2.0
12061,3.0
12062,5.0
12063,6.0
12064,15.0
12065,2.0
12066,7.0
12067,6.0
12068,5.0
12069,4.0
12070,3.0
12071,5.0
12072,3.0
12073,3.0
12074,6.0
12075,8.0
12076,6.0
12077,4.0
12078,4.0
12079,2.0
12080,1.0
12081,1.0
12082,2.0
12083,6.0
12084,7.0
12085,8.0
12086,6.0
12087,7.0
12088,7.0
12089,7.0
12090,5.0
12091,7.0
12092,7.0
12093,11.0
12094,10.0
12095,11.0
12096,8.0
12097,11.0
12098,15.0
12099,10.0
12100,13.0
12101,31.0
12102,22.0
12103,24.0
12104,19.0
12105,10.0
12106,15.0
12107,14.0
12108,17.0
12109,6.0
12110,7.0
12111,10.0
12112,9.0
12113,8.0
12114,4.0
12115,2.0
12116,5.0
12117,3.0
12118,2.0
12119,3.0
12120,3.0
12121,4.0
12122,13.0
12123,13.0
12124,27.0
12125,64.0
12126,54.0
12127,26.0
12128,23.0
12129,7.0
12130,13.0
12131,10.0
12132,14.0
12133,22.0
12134,17.0
12135,10.0
12136,13.0
12137,7.0
12138,5.0
12139,5.0
12140,6.0
12141,5.0
12142,5.0
12143,5.0
12144,5.0
12145,10.0
12146,47.0
12147,59.0
12148,46.0
12149,38.0
12150,27.0
12151,27.0
12152,21.0
12153,26.0
12154,21.0
12155,23.0
12156,30.0
12157,41.0
12158,31.0
12159,22.0
12160,21.0
12161,20.0
12162,9.0
12163,10.0
12164,10.0
12165,6.0
12166,4.0
12167,5.0
12168,6.0
12169,6.0
12170,22.0
12171,108.0
12172,38.0
12173,31.0
12174,28.0
12175,29.0
12176,20.0
12177,13.0
12178,16.0
12179,18.0
12180,30.0
12181,40.0
12182,22.0
12183,47.0
12184,30.0
12185,25.0
12186,13.0
12187,12.0
12188,12.0
12189,10.0
12190,56.0
12191,46.0
12192,21.0
12193,13.0
12194,12.0
12195,9.0
12196,13.0
12197,7.0
12198,1.0
12199,2.0
12200,2.0
12201,1.0
12202,2.0
12203,2.0
12204,5.0
12205,12.0
12206,11.0
12207,13.0
12208,15.0
12209,10.0
12210,6.0
12211,4.0
12212,3.0
12213,1.0
12214,1.0
12215,3.0
12216,4.0
12217,4.0
12218,50.0
12219,68.0
12220,33.0
12221,26.0
12222,30.0
12223,19.0
12224,15.0
12225,23.0
12226,13.0
12227,15.0
12228,33.0
12229,28.0
12230,26.0
12231,11.0
12232,9.0
12233,7.0
12234,19.0
12235,15.0
12236,7.0
12237,4.0
12238,5.0
12239,5.0
12240,8.0
12241,10.0
12242,11.0
12243,10.0
12244,13.0
12245,9.0
12246,6.0
12247,4.0
12248,0.0
12249,-3.0
12250,-2.0
12251,2.0
12252,2.0
12253,5.0
12254,5.0
12255,5.0
12256,3.0
12257,3.0
12258,4.0
12259,2.0
12260,3.0
12261,5.0
12262,6.0
12263,3.0
12264,4.0
12265,8.0
12266,6.0
12267,8.0
12268,9.0
12269,8.0
12270,9.0
12271,6.0
12272,6.0
12273,4.0
12274,3.0
12275,3.0
12276,3.0
12277,5.0
12278,3.0
12279,2.0
12280,0.0
12281,1.0
12282,2.0
12283,3.0
12284,6.0
12285,6.0
12286,6.0
12287,6.0
12288,6.0
12289,6.0
12290,13.0
12291,22.0
12292,23.0
12293,15.0
12294,22.0
12295,17.0
12296,16.0
12297,9.0
12298,6.0
12299,8.0
12300,13.0
12301,19.0
12302,9.0
12303,22.0
12304,13.0
12305,8.0
12306,4.0
12307,1.0
12308,1.0
12309,3.0
12310,8.0
12311,7.0
12312,5.0
12313,9.0
12314,13.0
12315,14.0
12316,11.0
12317,17.0
12318,24.0
12319,12.0
12320,14.0
12321,9.0
12322,8.0
12323,7.0
12324,26.0
12325,25.0
12326,31.0
12327,49.0
12328,45.0
12329,32.0
12330,9.0
12331,9.0
12332,5.0
12333,4.0
12334,5.0
12335,4.0
12336,3.0
12337,5.0
12338,25.0
12339,43.0
12340,51.0
12341,32.0
12342,58.0
12343,19.0
12344,8.0
12345,11.0
12346,11.0
12347,11.0
12348,14.0
12349,16.0
12350,32.0
12351,56.0
12352,20.0
12353,17.0
12354,17.0
12355,71.0
12356,22.0
12357,10.0
12358,7.0
12359,7.0
12360,6.0
12361,13.0
12362,17.0
12363,44.0
12364,37.0
12365,66.0
12366,48.0
12367,16.0
12368,13.0
12369,31.0
12370,20.0
12371,22.0
12372,20.0
12373,27.0
12374,12.0
12375,-999.0
12376,29.0
12377,13.0
12378,9.0
12379,9.0
12380,8.0
12381,11.0
12382,14.0
12383,9.0
12384,9.0
12385,10.0
12386,21.0
12387,39.0
12388,28.0
12389,19.0
12390,18.0
12391,15.0
12392,13.0
12393,9.0
12394,13.0
12395,14.0
12396,23.0
12397,33.0
12398,22.0
12399,35.0
12400,45.0
12401,27.0
12402,16.0
12403,5.0
12404,16.0
12405,8.0
12406,6.0
12407,4.0
12408,13.0
12409,10.0
12410,72.0
12411,41.0
12412,39.0
12413,41.0
12414,24.0
12415,18.0
12416,16.0
12417,22.0
12418,14.0
12419,18.0
12420,21.0
12421,25.0
12422,45.0
12423,18.0
12424,15.0
12425,15.0
12426,15.0
12427,16.0
12428,12.0
12429,11.0
12430,10.0
12431,9.0
12432,8.0
12433,8.0
12434,17.0
12435,22.0
12436,8.0
12437,13.0
12438,7.0
12439,7.0
12440,6.0
12441,5.0
12442,4.0
12443,3.0
12444,9.0
12445,11.0
12446,15.0
12447,10.0
12448,9.0
12449,8.0
12450,9.0
12451,7.0
12452,5.0
12453,8.0
12454,18.0
12455,19.0
12456,26.0
12457,21.0
12458,19.0
12459,20.0
12460,8.0
12461,9.0
12462,17.0
12463,27.0
12464,8.0
12465,4.0
12466,0.0
12467,1.0
12468,-1.0
12469,-1.0
12470,4.0
12471,9.0
12472,6.0
12473,42.0
12474,46.0
12475,18.0
12476,7.0
12477,7.0
12478,7.0
12479,9.0
12480,9.0
12481,10.0
12482,24.0
12483,26.0
12484,32.0
12485,27.0
12486,17.0
12487,16.0
12488,7.0
12489,10.0
12490,10.0
12491,8.0
12492,11.0
12493,18.0
12494,12.0
12495,14.0
12496,33.0
12497,14.0
12498,8.0
12499,5.0
12500,8.0
12501,6.0
12502,7.0
12503,69.0
12504,34.0
12505,8.0
12506,14.0
12507,60.0
12508,43.0
12509,27.0
12510,25.0
12511,24.0
12512,19.0
12513,18.0
12514,14.0
12515,17.0
12516,17.0
12517,30.0
12518,26.0
12519,29.0
12520,23.0
12521,5.0
12522,4.0
12523,8.0
12524,6.0
12525,6.0
12526,5.0
12527,21.0
12528,9.0
12529,15.0
12530,23.0
12531,51.0
12532,52.0
12533,27.0
12534,20.0
12535,12.0
12536,14.0
12537,8.0
12538,9.0
12539,9.0
12540,20.0
12541,21.0
12542,9.0
12543,15.0
12544,19.0
12545,11.0
12546,7.0
12547,6.0
12548,5.0
12549,4.0
12550,5.0
12551,7.0
12552,5.0
12553,6.0
12554,14.0
12555,27.0
12556,22.0
12557,25.0
12558,15.0
12559,10.0
12560,8.0
12561,13.0
12562,10.0
12563,8.0
12564,8.0
12565,21.0
12566,15.0
12567,24.0
12568,12.0
12569,7.0
12570,4.0
12571,3.0
12572,3.0
12573,7.0
12574,8.0
12575,6.0
12576,4.0
12577,10.0
12578,30.0
12579,42.0
12580,29.0
12581,21.0
12582,21.0
12583,13.0
12584,14.0
12585,12.0
12586,9.0
12587,9.0
12588,7.0
12589,15.0
12590,15.0
12591,14.0
12592,12.0
12593,23.0
12594,8.0
12595,8.0
12596,4.0
12597,5.0
12598,5.0
12599,5.0
12600,5.0
12601,4.0
12602,26.0
12603,50.0
12604,29.0
12605,20.0
12606,16.0
12607,15.0
12608,13.0
12609,13.0
12610,11.0
12611,12.0
12612,10.0
12613,19.0
12614,19.0
12615,16.0
12616,30.0
12617,18.0
12618,16.0
12619,10.0
12620,14.0
12621,11.0
12622,11.0
12623,15.0
12624,12.0
12625,11.0
12626,31.0
12627,42.0
12628,28.0
12629,21.0
12630,23.0
12631,22.0
12632,13.0
12633,12.0
12634,11.0
12635,15.0
12636,9.0
12637,16.0
12638,9.0
12639,7.0
12640,10.0
12641,15.0
12642,11.0
12643,10.0
12644,12.0
12645,17.0
12646,16.0
12647,14.0
12648,13.0
12649,8.0
12650,10.0
12651,9.0
12652,14.0
12653,10.0
12654,6.0
12655,5.0
12656,6.0
12657,3.0
12658,0.0
12659,4.0
12660,3.0
12661,11.0
12662,8.0
12663,11.0
12664,6.0
12665,4.0
12666,3.0
12667,3.0
12668,7.0
12669,6.0
12670,4.0
12671,5.0
12672,6.0
12673,3.0
12674,24.0
12675,38.0
12676,37.0
12677,15.0
12678,16.0
12679,13.0
12680,8.0
12681,7.0
12682,10.0
12683,26.0
12684,54.0
12685,20.0
12686,12.0
12687,8.0
12688,13.0
12689,11.0
12690,5.0
12691,3.0
12692,3.0
12693,8.0
12694,7.0
12695,4.0
12696,3.0
12697,5.0
12698,17.0
12699,20.0
12700,36.0
12701,38.0
12702,18.0
12703,11.0
12704,23.0
12705,9.0
12706,10.0
12707,11.0
12708,20.0
12709,25.0
12710,10.0
12711,14.0
12712,13.0
12713,13.0
12714,11.0
12715,11.0
12716,19.0
12717,15.0
12718,21.0
12719,9.0
12720,14.0
12721,10.0
12722,17.0
12723,22.0
12724,35.0
12725,23.0
12726,15.0
12727,19.0
12728,9.0
12729,7.0
12730,5.0
12731,6.0
12732,7.0
12733,18.0
12734,11.0
12735,9.0
12736,7.0
12737,34.0
12738,31.0
12739,13.0
12740,12.0
12741,9.0
12742,9.0
12743,10.0
12744,7.0
12745,6.0
12746,28.0
12747,33.0
12748,48.0
12749,44.0
12750,26.0
12751,25.0
12752,13.0
12753,11.0
12754,7.0
12755,7.0
12756,13.0
12757,9.0
12758,15.0
12759,29.0
12760,15.0
12761,11.0
12762,8.0
12763,12.0
12764,13.0
12765,9.0
12766,6.0
12767,4.0
12768,2.0
12769,6.0
12770,6.0
12771,6.0
12772,4.0
12773,22.0
12774,11.0
12775,13.0
12776,12.0
12777,18.0
12778,10.0
12779,9.0
12780,11.0
12781,9.0
12782,5.0
12783,5.0
12784,6.0
12785,4.0
12786,1.0
12787,5.0
12788,3.0
12789,0.0
12790,3.0
12791,7.0
12792,5.0
12793,5.0
12794,12.0
12795,24.0
12796,12.0
12797,27.0
12798,14.0
12799,10.0
12800,8.0
12801,6.0
12802,13.0
12803,15.0
12804,13.0
12805,9.0
12806,7.0
12807,8.0
12808,7.0
12809,10.0
12810,7.0
12811,3.0
12812,2.0
12813,5.0
12814,4.0
12815,1.0
12816,5.0
12817,3.0
12818,-2.0
12819,2.0
12820,3.0
12821,4.0
12822,3.0
12823,-1.0
12824,-2.0
12825,0.0
12826,0.0
12827,4.0
12828,4.0
12829,10.0
12830,7.0
12831,7.0
12832,6.0
12833,4.0
12834,5.0
12835,9.0
12836,145.0
12837,35.0
12838,63.0
12839,9.0
12840,161.0
12841,2.0
12842,48.0
12843,180.0
12844,130.0
12845,25.0
12846,18.0
12847,10.0
12848,8.0
12849,8.0
12850,41.0
12851,18.0
12852,64.0
12853,262.0
12854,281.0
12855,18.0
12856,15.0
12857,10.0
12858,7.0
12859,128.0
12860,22.0
12861,6.0
12862,5.0
12863,90.0
12864,24.0
12865,52.0
12866,18.0
12867,37.0
12868,17.0
12869,35.0
12870,23.0
12871,3.0
12872,2.0
12873,1.0
12874,2.0
12875,3.0
12876,2.0
12877,2.0
12878,5.0
12879,4.0
12880,3.0
12881,8.0
12882,7.0
12883,4.0
12884,2.0
12885,2.0
12886,6.0
12887,6.0
12888,7.0
12889,7.0
12890,9.0
12891,10.0
12892,9.0
12893,27.0
12894,22.0
12895,3.0
12896,5.0
12897,4.0
12898,4.0
12899,5.0
12900,2.0
12901,13.0
12902,9.0
12903,6.0
12904,-999.0
12905,55.0
12906,5.0
12907,8.0
12908,13.0
12909,9.0
12910,6.0
12911,8.0
12912,6.0
12913,5.0
12914,8.0
12915,23.0
12916,38.0
12917,26.0
12918,22.0
12919,10.0
12920,10.0
12921,8.0
12922,6.0
12923,7.0
12924,10.0
12925,10.0
12926,8.0
12927,8.0
12928,8.0
12929,8.0
12930,8.0
12931,5.0
12932,7.0
12933,12.0
12934,10.0
12935,9.0
12936,7.0
12937,6.0
12938,23.0
12939,27.0
12940,14.0
12941,23.0
12942,15.0
12943,17.0
12944,9.0
12945,8.0
12946,9.0
12947,11.0
12948,6.0
12949,5.0
12950,14.0
12951,9.0
12952,10.0
12953,6.0
12954,8.0
12955,7.0
12956,8.0
12957,8.0
12958,21.0
12959,11.0
12960,29.0
12961,30.0
12962,32.0
12963,29.0
12964,42.0
12965,31.0
12966,26.0
12967,16.0
12968,7.0
12969,6.0
12970,6.0
12971,5.0
12972,5.0
12973,6.0
12974,7.0
12975,9.0
12976,7.0
12977,8.0
12978,9.0
12979,127.0
12980,1.0
12981,14.0
12982,51.0
12983,10.0
12984,7.0
12985,9.0
12986,6.0
12987,5.0
12988,12.0
12989,39.0
12990,44.0
12991,43.0
12992,13.0
12993,7.0
12994,6.0
12995,6.0
12996,26.0
12997,143.0
12998,62.0
12999,25.0
13000,12.0
13001,21.0
13002,69.0
13003,15.0
13004,11.0
13005,9.0
13006,11.0
13007,15.0
13008,12.0
13009,14.0
13010,67.0
13011,53.0
13012,68.0
13013,28.0
13014,16.0
13015,9.0
13016,11.0
13017,119.0
13018,85.0
13019,92.0
13020,5.0
13021,36.0
13022,90.0
13023,27.0
13024,16.0
13025,158.0
13026,37.0
13027,411.0
13028,451.0
13029,-999.0
13030,985.0
13031,2.0
13032,0.0
13033,1.0
13034,5.0
13035,8.0
13036,23.0
13037,28.0
13038,31.0
13039,14.0
13040,12.0
13041,10.0
13042,7.0
13043,9.0
13044,9.0
13045,7.0
13046,6.0
13047,6.0
13048,4.0
13049,1.0
13050,1.0
13051,3.0
13052,2.0
13053,1.0
13054,0.0
13055,1.0
13056,1.0
13057,0.0
13058,3.0
13059,53.0
13060,30.0
13061,16.0
13062,27.0
13063,13.0
13064,13.0
13065,10.0
13066,9.0
13067,9.0
13068,13.0
13069,18.0
13070,38.0
13071,31.0
13072,33.0
13073,30.0
13074,24.0
13075,171.0
13076,56.0
13077,46.0
13078,43.0
13079,34.0
13080,20.0
13081,22.0
13082,20.0
13083,34.0
13084,48.0
13085,50.0
13086,39.0
13087,25.0
13088,21.0
13089,13.0
13090,27.0
13091,23.0
13092,18.0
13093,25.0
13094,24.0
13095,19.0
13096,28.0
13097,4.0
13098,10.0
13099,9.0
13100,6.0
13101,-999.0
13102,7.0
13103,7.0
13104,7.0
13105,13.0
13106,15.0
13107,27.0
13108,21.0
13109,26.0
13110,28.0
13111,31.0
13112,33.0
13113,13.0
13114,12.0
13115,9.0
13116,11.0
13117,11.0
13118,13.0
13119,21.0
13120,16.0
13121,10.0
13122,9.0
13123,7.0
13124,16.0
13125,27.0
13126,22.0
13127,20.0
13128,19.0
13129,19.0
13130,25.0
13131,21.0
13132,23.0
13133,24.0
13134,17.0
13135,10.0
13136,10.0
13137,10.0
13138,47.0
13139,17.0
13140,12.0
13141,10.0
13142,11.0
13143,18.0
13144,17.0
13145,22.0
13146,72.0
13147,29.0
13148,27.0
13149,23.0
13150,34.0
13151,27.0
13152,24.0
13153,17.0
13154,13.0
13155,15.0
13156,37.0
13157,16.0
13158,18.0
13159,16.0
13160,21.0
13161,13.0
13162,11.0
13163,12.0
13164,23.0
13165,39.0
13166,29.0
13167,25.0
13168,28.0
13169,27.0
13170,22.0
13171,27.0
13172,77.0
13173,28.0
13174,17.0
13175,18.0
13176,16.0
13177,19.0
13178,16.0
13179,25.0
13180,51.0
13181,46.0
13182,36.0
13183,26.0
13184,16.0
13185,14.0
13186,10.0
13187,13.0
13188,16.0
13189,17.0
13190,30.0
13191,23.0
13192,58.0
13193,8.0
13194,7.0
13195,6.0
13196,7.0
13197,9.0
13198,11.0
13199,12.0
13200,25.0
13201,14.0
13202,17.0
13203,36.0
13204,18.0
13205,29.0
13206,30.0
13207,18.0
13208,11.0
13209,9.0
13210,8.0
13211,6.0
13212,8.0
13213,13.0
13214,17.0
13215,7.0
13216,-999.0
13217,-999.0
13218,-999.0
13219,-999.0
13220,-999.0
13221,-999.0
13222,-999.0
13223,-999.0
13224,-999.0
13225,-999.0
13226,-999.0
13227,-999.0
13228,-999.0
13229,-999.0
13230,-999.0
13231,-999.0
13232,-999.0
13233,-999.0
13234,-999.0
13235,-999.0
13236,-999.0
13237,-999.0
13238,-999.0
13239,9.0
13240,6.0
13241,2.0
13242,3.0
13243,4.0
13244,6.0
13245,7.0
13246,-999.0
13247,18.0
13248,9.0
13249,7.0
13250,8.0
13251,6.0
13252,5.0
13253,3.0
13254,3.0
13255,1.0
13256,5.0
13257,8.0
13258,10.0
13259,8.0
13260,5.0
13261,17.0
13262,9.0
13263,9.0
13264,-999.0
13265,-999.0
13266,-999.0
13267,-999.0
13268,-999.0
13269,-999.0
13270,-999.0
13271,-999.0
13272,-999.0
13273,-999.0
13274,-999.0
13275,-999.0
13276,28.1
13277,22.0
13278,19.0
13279,15.0
13280,-999.0
13281,-999.0
13282,-999.0
13283,-999.0
13284,-999.0
13285,-999.0
13286,-999.0
13287,10.0
13288,12.0
13289,7.0
13290,6.0
13291,4.0
13292,5.0
13293,6.0
13294,4.0
13295,8.0
13296,7.0
13297,12.0
13298,18.0
13299,39.0
13300,40.0
13301,30.0
13302,22.0
13303,15.0
13304,13.0
13305,13.0
13306,7.0
13307,13.0
13308,15.0
13309,15.0
13310,9.0
13311,14.0
13312,13.0
13313,13.0
13314,13.0
13315,8.0
13316,7.0
13317,10.0
13318,8.0
13319,10.0
13320,13.0
13321,9.0
13322,12.0
13323,40.0
13324,37.0
13325,27.0
13326,30.0
13327,20.0
13328,19.0
13329,14.0
13330,13.0
13331,12.0
13332,11.0
13333,15.0
13334,22.0
13335,18.0
13336,14.0
13337,12.0
13338,10.0
13339,14.0
13340,7.0
13341,6.0
13342,8.0
13343,6.0
13344,6.0
13345,7.0
13346,30.0
13347,62.0
13348,44.0
13349,36.0
13350,19.0
13351,23.0
13352,16.0
13353,18.0
13354,17.0
13355,10.0
13356,12.0
13357,16.0
13358,14.0
13359,9.0
13360,15.0
13361,10.0
13362,16.0
13363,8.0
13364,15.0
13365,9.0
13366,7.0
13367,11.0
13368,4.0
13369,1.0
13370,33.0
13371,36.0
13372,20.0
13373,29.0
13374,19.0
13375,21.0
13376,15.0
13377,16.0
13378,14.0
13379,9.0
13380,10.0
13381,985.0
13382,10.0
13383,13.0
13384,21.0
13385,16.0
13386,14.0
13387,10.0
13388,6.0
13389,10.0
13390,16.0
13391,15.0
13392,26.0
13393,31.0
13394,19.0
13395,27.0
13396,26.0
13397,985.0
13398,88.0
13399,41.0
13400,49.0
13401,29.0
13402,49.0
13403,21.0
13404,31.0
13405,36.0
13406,43.0
13407,46.0
13408,46.0
13409,41.0
13410,39.0
13411,37.0
13412,30.0
13413,985.0
13414,985.0
13415,17.0
13416,18.0
13417,18.0
13418,18.0
13419,985.0
13420,22.0
13421,17.0
13422,20.0
13423,33.0
13424,32.0
13425,55.0
13426,27.0
13427,30.0
13428,31.0
13429,985.0
13430,69.0
13431,56.0
13432,55.0
13433,42.0
13434,33.0
13435,87.0
13436,23.0
13437,16.0
13438,15.0
13439,-999.0
13440,-999.0
13441,-999.0
13442,-999.0
13443,28.0
13444,35.0
13445,33.0
13446,59.0
13447,34.0
13448,26.0
13449,24.0
13450,18.0
13451,14.0
13452,8.0
13453,13.0
13454,20.0
13455,18.0
13456,22.0
13457,21.0
13458,29.0
13459,35.0
13460,27.0
13461,18.0
13462,35.0
13463,29.0
13464,29.0
13465,23.0
13466,24.0
13467,35.0
13468,39.0
13469,13.0
13470,8.0
13471,6.0
13472,12.0
